gene,ensembl_id,CTRL_RG_detected_cells,CTRL_RG_detection_percentage,CTRL_IPC_detected_cells,CTRL_IPC_detection_percentage,CTRL_Young_detected_cells,CTRL_Young_detection_percentage
SMIM26,ENSG00000232388,907,74.95867768595042,323,70.67833698030634,856,64.94688922610014
DTD1,ENSG00000125821,949,78.4297520661157,425,92.99781181619255,1242,94.23368740515933
NAA20,ENSG00000173418,651,53.80165289256198,198,43.32603938730853,640,48.558421851289836
RALGAPA2,ENSG00000188559,1105,91.32231404958677,396,86.65207877461707,1200,91.04704097116844
XRN2,ENSG00000088930,1006,83.14049586776859,388,84.9015317286652,1169,88.69499241274659
CST3,ENSG00000101439,774,63.96694214876033,253,55.36105032822757,848,64.33990895295902
HM13,ENSG00000101294,769,63.553719008264466,265,57.98687089715536,846,64.18816388467374
ID1,ENSG00000125968,825,68.18181818181817,90,19.693654266958426,286,21.699544764795146
ASXL1,ENSG00000171456,952,78.67768595041322,322,70.45951859956236,1057,80.19726858877087
MAPRE1,ENSG00000101367,749,61.90082644628099,261,57.11159737417943,937,71.09256449165402
CBFA2T2,ENSG00000078699,772,63.80165289256199,436,95.40481400437638,1166,88.46737481031866
CHMP4B,ENSG00000101421,719,59.42148760330579,124,27.13347921225383,444,33.68740515933232
RALY,ENSG00000125970,938,77.52066115702479,346,75.71115973741794,970,73.59635811836115
EIF2S2,ENSG00000125977,1105,91.32231404958677,385,84.24507658643327,1149,87.17754172989378
ITCH,ENSG00000078747,917,75.78512396694215,357,78.11816192560175,972,73.74810318664643
DYNLRB1,ENSG00000125971,1004,82.97520661157026,409,89.49671772428884,1225,92.94385432473445
NCOA6,ENSG00000198646,768,63.47107438016529,323,70.67833698030634,1052,79.81790591805766
TRPC4AP,ENSG00000100991,724,59.83471074380166,272,59.51859956236324,907,68.81638846737481
EIF6,ENSG00000242372,691,57.107438016528924,213,46.608315098468275,752,57.056145675265554
ERGIC3,ENSG00000125991,772,63.80165289256199,243,53.17286652078774,774,58.725341426403645
CPNE1,ENSG00000214078,732,60.49586776859505,231,50.54704595185996,703,53.338391502276174
ROMO1,ENSG00000125995,1050,86.77685950413223,357,78.11816192560175,1107,83.99089529590287
RBM39,ENSG00000131051,1204,99.50413223140497,457,100.0,1302,98.78603945371776
PHF20,ENSG00000025293,875,72.31404958677686,367,80.30634573304157,1123,85.20485584218514
SCAND1,ENSG00000171222,917,75.78512396694215,373,81.61925601750546,1051,79.74203338391503
NORAD,ENSG00000260032,867,71.65289256198348,309,67.6148796498906,1025,77.76934749620638
DLGAP4,ENSG00000080845,750,61.98347107438017,401,87.74617067833698,1195,90.66767830045524
RAB5IF,ENSG00000101084,752,62.14876033057851,263,57.54923413566739,837,63.50531107738998
RPN2,ENSG00000118705,978,80.82644628099173,374,81.83807439824945,1075,81.56297420333838
NNAT,ENSG00000053438,1011,83.55371900826447,446,97.59299781181619,1254,95.14415781487102
TOP1,ENSG00000198900,1114,92.06611570247934,446,97.59299781181619,1256,95.2959028831563
ZHX3,ENSG00000174306,755,62.396694214876035,220,48.14004376367615,750,56.904400606980275
CHD6,ENSG00000124177,996,82.31404958677686,408,89.27789934354486,1082,82.09408194233687
SRSF6,ENSG00000124193,751,62.066115702479344,307,67.17724288840262,717,54.40060698027314
YWHAB,ENSG00000166913,1098,90.74380165289256,431,94.31072210065645,1295,98.25493171471928
NCOA5,ENSG00000124160,675,55.78512396694215,263,57.54923413566739,749,56.828528072837635
CSE1L,ENSG00000124207,704,58.18181818181818,229,50.10940919037199,803,60.925644916540215
STAU1,ENSG00000124214,863,71.32231404958678,323,70.67833698030634,961,72.91350531107739
ZFAS1,ENSG00000177410,1208,99.83471074380165,457,100.0,1312,99.54476479514416
UBE2V1,ENSG00000244687,897,74.13223140495869,304,66.52078774617067,980,74.35508345978755
DPM1,ENSG00000000419,631,52.14876033057851,225,49.23413566739606,620,47.040971168437025
PFDN4,ENSG00000101132,918,75.86776859504131,364,79.64989059080962,1023,77.6176024279211
DOK5,ENSG00000101134,1175,97.10743801652893,324,70.89715536105032,290,22.003034901365705
RTF2,ENSG00000022277,881,72.8099173553719,315,68.9277899343545,985,74.73444613050076
ATP5F1E,ENSG00000124172,1207,99.75206611570248,457,100.0,1316,99.84825493171472
CDH4,ENSG00000179242,1171,96.77685950413223,408,89.27789934354486,915,69.42336874051594
PSMA7,ENSG00000101182,1183,97.76859504132231,456,99.78118161925602,1315,99.77238239757207
RPS21,ENSG00000171858,1210,100.0,457,100.0,1318,100.0
COL9A3,ENSG00000092758,729,60.247933884297524,267,58.42450765864332,585,44.38543247344462
DIDO1,ENSG00000101191,661,54.62809917355372,254,55.57986870897156,722,54.77996965098634
PPDPF,ENSG00000125534,1127,93.14049586776859,424,92.77899343544857,1232,93.47496206373293
PRPF6,ENSG00000101161,841,69.50413223140495,277,60.61269146608315,890,67.52655538694992
TCEA2,ENSG00000171703,630,52.066115702479344,164,35.886214442013134,615,46.66160849772382
ENSG00000224905,ENSG00000224905,650,53.71900826446281,243,53.17286652078774,880,66.76783004552352
NRIP1,ENSG00000180530,796,65.78512396694215,260,56.89277899343544,641,48.634294385432476
USP25,ENSG00000155313,697,57.60330578512397,117,25.601750547045953,428,32.47344461305007
MIR99AHG,ENSG00000215386,1120,92.56198347107438,178,38.949671772428886,319,24.203338391502278
BTG3,ENSG00000154640,1077,89.00826446280992,277,60.61269146608315,679,51.517450682852804
NCAM2,ENSG00000154654,860,71.07438016528926,256,56.01750547045952,1063,80.6525037936267
JAM2,ENSG00000154721,669,55.289256198347104,225,49.23413566739606,491,37.253414264036415
ATP5PF,ENSG00000154723,1168,96.52892561983471,451,98.6870897155361,1305,99.01365705614568
APP,ENSG00000142192,1124,92.89256198347108,415,90.80962800875274,1278,96.96509863429439
LTN1,ENSG00000198862,632,52.231404958677686,224,49.01531728665208,777,58.952959028831565
USP16,ENSG00000156256,809,66.85950413223141,248,54.26695842450766,758,57.5113808801214
CCT8,ENSG00000156261,1107,91.48760330578513,411,89.93435448577681,1245,94.46130500758724
BACH1,ENSG00000156273,683,56.44628099173554,267,58.42450765864332,923,70.03034901365706
TIAM1,ENSG00000156299,637,52.64462809917355,241,52.735229759299784,1068,81.03186646433991
CFAP298,ENSG00000159079,675,55.78512396694215,326,71.33479212253829,826,62.67071320182094
PAXBP1,ENSG00000159086,965,79.75206611570248,358,78.33698030634574,977,74.12746585735962
GART,ENSG00000159131,651,53.80165289256198,173,37.85557986870897,595,45.144157814871015
CRYZL1,ENSG00000205758,731,60.413223140495866,272,59.51859956236324,875,66.38846737481032
ATP5PO,ENSG00000241837,1144,94.54545454545455,444,97.15536105032822,1295,98.25493171471928
MRPS6,ENSG00000243927,956,79.00826446280992,325,71.11597374179432,962,72.98937784522003
TTC3,ENSG00000182670,1208,99.83471074380165,456,99.78118161925602,1318,100.0
BRWD1,ENSG00000185658,1049,86.69421487603306,400,87.527352297593,1139,86.41881638846738
PDE9A,ENSG00000160191,720,59.50413223140496,311,68.05251641137856,986,74.81031866464339
NDUFV3,ENSG00000160194,867,71.65289256198348,293,64.11378555798687,890,67.52655538694992
RRP1B,ENSG00000160208,685,56.611570247933884,286,62.58205689277899,855,64.87101669195751
CSTB,ENSG00000160213,1001,82.72727272727273,373,81.61925601750546,944,71.6236722306525
UBE2G2,ENSG00000184787,830,68.59504132231406,286,62.58205689277899,911,69.11987860394537
SUMO3,ENSG00000184900,783,64.7107438016529,225,49.23413566739606,853,64.71927162367223
PTTG1IP,ENSG00000183255,706,58.34710743801653,322,70.45951859956236,762,57.81487101669196
PRMT2,ENSG00000160310,896,74.0495867768595,329,71.99124726477024,1116,84.67374810318664
MRPL40,ENSG00000185608,664,54.87603305785124,171,37.41794310722101,642,48.710166919575116
COMT,ENSG00000093010,783,64.7107438016529,271,59.29978118161926,731,55.46282245827011
RANBP1,ENSG00000099901,1089,90.0,389,85.12035010940919,1152,87.4051593323217
PI4KA,ENSG00000241973,699,57.768595041322314,288,63.01969365426696,984,74.65857359635811
UBE2L3,ENSG00000185651,972,80.33057851239668,390,85.33916849015317,1064,80.72837632776935
MAPK1,ENSG00000100030,857,70.82644628099175,307,67.17724288840262,908,68.89226100151745
SMARCB1,ENSG00000099956,982,81.15702479338843,369,80.74398249452955,1128,85.58421851289833
MIF,ENSG00000240972,1210,100.0,457,100.0,1318,100.0
DDT,ENSG00000099977,901,74.46280991735537,301,65.86433260393873,920,69.80273141122913
SPECC1L,ENSG00000100014,951,78.59504132231405,345,75.49234135667396,1101,83.53566009104703
SNRPD3,ENSG00000100028,887,73.30578512396694,289,63.23851203501094,868,65.85735963581185
SEZ6L,ENSG00000100095,754,62.314049586776854,261,57.11159737417943,602,45.6752655538695
MIAT,ENSG00000225783,745,61.57024793388429,422,92.34135667396062,1120,84.9772382397572
PITPNB,ENSG00000180957,781,64.54545454545455,277,60.61269146608315,886,67.22306525037936
TTC28-AS1,ENSG00000235954,606,50.082644628099175,175,38.29321663019694,563,42.716236722306526
TTC28,ENSG00000100154,1191,98.42975206611571,444,97.15536105032822,1305,99.01365705614568
ZNRF3,ENSG00000183579,659,54.46280991735537,119,26.039387308533918,608,46.13050075872534
EWSR1,ENSG00000182944,878,72.56198347107437,310,67.83369803063457,989,75.03793626707133
NIPSNAP1,ENSG00000184117,722,59.6694214876033,282,61.70678336980306,898,68.13353566009106
UQCR10,ENSG00000184076,1175,97.10743801652893,443,96.93654266958424,1293,98.103186646434
TUG1,ENSG00000253352,641,52.97520661157024,246,53.82932166301969,849,64.41578148710167
DRG1,ENSG00000185721,653,53.96694214876033,243,53.17286652078774,726,55.08345978755691
YWHAH,ENSG00000128245,916,75.70247933884298,361,78.99343544857767,1232,93.47496206373293
RTCB,ENSG00000100220,719,59.42148760330579,234,51.203501094091905,745,56.525037936267076
LARGE1,ENSG00000133424,786,64.95867768595042,290,63.45733041575492,1006,76.32776934749621
HMGXB4,ENSG00000100281,908,75.04132231404958,247,54.04814004376368,844,64.03641881638846
RBFOX2,ENSG00000100320,993,82.06611570247934,442,96.71772428884027,1313,99.6206373292868
TXN2,ENSG00000100348,766,63.30578512396694,241,52.735229759299784,746,56.600910470409715
EIF3D,ENSG00000100353,1005,83.05785123966942,315,68.9277899343545,947,71.85128983308043
MPST,ENSG00000128309,689,56.94214876033058,231,50.54704595185996,553,41.95751138088012
H1-0,ENSG00000189060,912,75.37190082644628,341,74.61706783369803,891,67.60242792109257
EIF3L,ENSG00000100129,1103,91.15702479338843,401,87.74617067833698,1130,85.73596358118361
POLR2F,ENSG00000100142,927,76.61157024793388,329,71.99124726477024,996,75.5690440060698
DDX17,ENSG00000100201,1162,96.03305785123966,426,93.21663019693655,1249,94.76479514415782
TOMM22,ENSG00000100216,740,61.15702479338842,248,54.26695842450766,759,57.58725341426404
RPL3,ENSG00000100316,1210,100.0,457,100.0,1318,100.0
ATF4,ENSG00000128272,909,75.12396694214875,319,69.80306345733041,881,66.84370257966617
RPS19BP1,ENSG00000187051,698,57.68595041322314,226,49.45295404814004,769,58.34597875569044
MRTFA,ENSG00000196588,797,65.86776859504133,333,72.86652078774617,1055,80.04552352048559
ST13,ENSG00000100380,1158,95.70247933884298,424,92.77899343544857,1203,91.27465857359635
RBX1,ENSG00000100387,1152,95.20661157024793,431,94.31072210065645,1271,96.4339908952959
SNU13,ENSG00000100138,1059,87.52066115702479,374,81.83807439824945,1154,87.55690440060698
SREBF2,ENSG00000198911,1054,87.10743801652893,379,82.93216630196937,1165,88.39150227617603
SMDT1,ENSG00000183172,1002,82.8099173553719,392,85.77680525164114,1130,85.73596358118361
NDUFA6,ENSG00000184983,940,77.68595041322314,359,78.55579868708972,1039,78.83156297420334
ARFGAP3,ENSG00000242247,683,56.44628099173554,216,47.26477024070022,728,55.23520485584219
TSPO,ENSG00000100300,971,80.24793388429752,315,68.9277899343545,956,72.53414264036418
PHF21B,ENSG00000056487,801,66.19834710743801,351,76.80525164113786,1115,84.597875569044
ATXN10,ENSG00000130638,1149,94.9586776859504,436,95.40481400437638,1261,95.67526555386951
CELSR1,ENSG00000075275,850,70.24793388429752,164,35.886214442013134,83,6.29742033383915
TBC1D22A,ENSG00000054611,609,50.3305785123967,266,58.20568927789934,848,64.33990895295902
TAFA5,ENSG00000219438,721,59.586776859504134,323,70.67833698030634,1060,80.42488619119878
PPP6R2,ENSG00000100239,743,61.40495867768595,288,63.01969365426696,924,70.10622154779969
SLC25A6,ENSG00000169100,1132,93.55371900826445,442,96.71772428884027,1205,91.42640364188163
DHRSX,ENSG00000169084,901,74.46280991735537,290,63.45733041575492,777,58.952959028831565
CD99,ENSG00000002586,1015,83.88429752066115,179,39.16849015317287,405,30.728376327769347
MID1,ENSG00000101871,1160,95.86776859504133,392,85.77680525164114,1002,76.02427921092566
TMSB4X,ENSG00000205542,1210,100.0,457,100.0,1318,100.0
GPM6B,ENSG00000046653,1166,96.36363636363636,371,81.1816192560175,1092,82.85280728376327
NHS,ENSG00000188158,772,63.80165289256199,170,37.199124726477024,338,25.644916540212442
EIF1AX,ENSG00000173674,1108,91.5702479338843,420,91.90371991247265,1236,93.77845220030349
SMS,ENSG00000102172,899,74.29752066115702,327,71.55361050328227,1072,81.33535660091047
PRDX4,ENSG00000123131,929,76.77685950413223,252,55.14223194748359,751,56.980273141122915
SAT1,ENSG00000130066,876,72.39669421487604,87,19.037199124726477,451,34.21851289833081
EIF2S3,ENSG00000130741,776,64.13223140495867,220,48.14004376367615,754,57.207890743550834
POLA1,ENSG00000101868,743,61.40495867768595,147,32.16630196936542,499,37.86039453717754
TMEM47,ENSG00000147027,782,64.62809917355372,124,27.13347921225383,220,16.69195751138088
ATP6AP2,ENSG00000182220,751,62.066115702479344,273,59.73741794310722,966,73.2928679817906
NDUFB11,ENSG00000147123,1146,94.7107438016529,447,97.81181619256017,1299,98.55842185128984
UBA1,ENSG00000130985,657,54.29752066115703,263,57.54923413566739,881,66.84370257966617
USP11,ENSG00000102226,753,62.231404958677686,265,57.98687089715536,933,70.78907435508346
UXT,ENSG00000126756,937,77.43801652892563,354,77.4617067833698,1016,77.08649468892261
RBM3,ENSG00000102317,904,74.7107438016529,364,79.64989059080962,1087,82.47344461305008
MAGED1,ENSG00000179222,1005,83.05785123966942,366,80.0875273522976,1092,82.85280728376327
GPR173,ENSG00000184194,654,54.049586776859506,298,65.20787746170679,840,63.7329286798179
MAGED2,ENSG00000102316,1083,89.50413223140495,355,77.68052516411379,1107,83.99089529590287
ENSG00000227486,ENSG00000227486,863,71.32231404958678,316,69.14660831509846,984,74.65857359635811
NBDY,ENSG00000204272,949,78.4297520661157,364,79.64989059080962,1103,83.68740515933231
LINC01278,ENSG00000235437,642,53.05785123966942,206,45.076586433260395,752,57.056145675265554
ZC4H2,ENSG00000126970,651,53.80165289256198,244,53.39168490153173,949,72.00303490136571
EFNB1,ENSG00000090776,752,62.14876033057851,146,31.947483588621445,341,25.87253414264036
IGBP1,ENSG00000089289,836,69.0909090909091,295,64.55142231947484,894,67.83004552352048
NONO,ENSG00000147140,1149,94.9586776859504,432,94.52954048140045,1227,93.09559939301973
